ID,AMOUNT_REQUESTED,LOAN_PURPOSE,LOAN_LENGTH,STATUS,DEBT_TO_INCOME_RATIO,HOME_OWNERSHIP,FICO_MED,OPEN_CREDIT_LINES,REVOLVING_CREDIT_BALANCE,INQUIRIES_IN_THE_LAST_6_MONTHS,AGE,MONTHLY_INCOME,YEARS_EMPLOYED,STATE,INTEREST_RATE,DEFAULT,FICO_MED_DIV_TWO
97275,16000,credit card,36,accepted,17.61,MORTGAGE,682.0,13.0,15148.0,0.0,27,6083.33,9.0,GA,13.11,0.0,341.0
103218,15200,credit card,36,accepted,14.5,MORTGAGE,762.0,7.0,217827.0,2.0,38,7916.67,12.0,AZ,11.14,0.0,381.0
39722,24000,debt consolidation,36,accepted,14.8,RENT,727.0,5.0,24708.0,0.0,47,3750.0,17.0,CA,10.65,0.0,363.5
54880,16450,debt consolidation,36,accepted,11.66,MORTGAGE,687.0,8.0,12697.0,3.0,35,6666.67,15.0,OH,15.31,1.0,343.5
98671,4750,debt consolidation,36,accepted,24.45,RENT,667.0,9.0,4752.0,2.0,34,1333.33,8.0,UT,22.47,0.0,333.5
80765,6500,debt consolidation,36,accepted,12.56,RENT,722.0,17.0,33229.0,0.0,44,6750.0,15.0,AR,7.9,0.0,361.0
103835,5500,debt consolidation,60,accepted,17.71,RENT,662.0,6.0,4492.0,6.0,38,1750.0,9.0,NY,18.67,0.0,331.0
59041,9600,home improvement,36,accepted,7.52,MORTGAGE,752.0,7.0,765.0,0.0,29,6250.0,7.0,AL,6.03,0.0,376.0
62747,12000,major purchase,36,accepted,31.34,OWN,712.0,21.0,28703.0,2.0,32,4166.67,9.0,NY,12.12,0.0,356.0
34051,2000,other,36,accepted,16.73,RENT,732.0,5.0,2925.0,0.0,31,1500.0,10.0,CA,7.51,0.0,366.0
99360,18000,moving,60,accepted,14.88,RENT,667.0,10.0,7377.0,3.0,39,4000.0,15.0,VT,24.89,0.0,333.5
103249,2500,home improvement,36,accepted,22.81,RENT,672.0,7.0,5276.0,6.0,26,2530.0,7.0,VA,15.31,0.0,336.0
43700,7200,other,60,accepted,2.0,RENT,662.0,13.0,2130.0,0.0,38,5500.0,16.0,NY,19.91,0.0,331.0
83155,8000,other,36,accepted,11.85,RENT,672.0,15.0,9660.0,0.0,35,3941.58,8.0,MD,14.33,1.0,336.0
16446,25000,home improvement,60,accepted,19.12,MORTGAGE,667.0,17.0,12757.0,2.0,39,6000.0,17.0,TX,20.77,0.0,333.5
84110,2500,medical,36,accepted,20.95,RENT,667.0,9.0,15787.0,0.0,36,2666.67,,NY,14.09,1.0,333.5
49074,12375,debt consolidation,36,accepted,22.42,MORTGAGE,682.0,8.0,12226.0,0.0,31,2083.33,10.0,KS,13.67,1.0,341.0
88558,18000,debt consolidation,36,accepted,16.71,MORTGAGE,687.0,16.0,19850.0,1.0,34,6666.67,12.0,NY,10.16,1.0,343.5
31714,3300,other,36,accepted,20.04,RENT,762.0,10.0,0.0,2.0,28,3333.33,8.0,IL,6.99,0.0,381.0
68991,21000,other,60,accepted,16.4,MORTGAGE,702.0,11.0,29293.0,0.0,31,8833.33,7.0,TX,18.49,0.0,351.0
75034,24575,debt consolidation,36,accepted,19.6,MORTGAGE,697.0,8.0,20858.0,2.0,47,5250.0,17.0,GA,16.29,0.0,348.5
4532,5000,other,36,accepted,14.4,RENT,752.0,8.0,15489.0,1.0,47,5166.67,16.0,OH,7.74,0.0,376.0
34983,13250,debt consolidation,36,accepted,28.64,MORTGAGE,752.0,12.0,7174.0,3.0,33,5750.0,14.0,IL,6.62,0.0,376.0
4168,10000,major purchase,36,accepted,2.85,MORTGAGE,792.0,9.0,16.0,3.0,36,10167.0,17.0,PA,8.59,0.0,396.0
13020,20000,debt consolidation,36,accepted,11.37,RENT,742.0,10.0,12283.0,0.0,32,8416.67,10.0,NY,10.75,0.0,371.0
28402,10000,debt consolidation,36,accepted,13.58,MORTGAGE,717.0,8.0,8455.0,0.0,37,4166.67,17.0,FL,8.49,0.0,358.5
82112,12000,debt consolidation,36,accepted,14.66,MORTGAGE,712.0,11.0,13235.0,2.0,29,5000.0,9.0,FL,12.12,0.0,356.0
74368,8000,home improvement,36,accepted,12.54,MORTGAGE,727.0,8.0,6834.0,2.0,43,3500.0,11.0,IL,7.9,0.0,363.5
5838,11000,credit card,36,accepted,22.38,MORTGAGE,762.0,6.0,8694.0,4.0,37,4200.0,14.0,AK,8.94,0.0,381.0
24085,12500,debt consolidation,36,accepted,14.07,RENT,732.0,15.0,13261.0,0.0,33,8237.5,12.0,MD,7.49,0.0,366.0
102519,7500,credit card,36,accepted,11.41,MORTGAGE,687.0,15.0,5148.0,7.0,31,3750.0,12.0,AL,11.03,0.0,343.5
85220,4825,debt consolidation,36,accepted,14.89,RENT,707.0,14.0,6109.0,1.0,31,2400.0,8.0,UT,10.16,0.0,353.5
29422,7550,other,36,accepted,21.94,RENT,672.0,2.0,1989.0,1.0,42,2880.0,15.0,AL,16.89,1.0,336.0
12751,8000,other,36,accepted,20.35,RENT,677.0,7.0,2082.0,0.0,34,4000.0,10.0,NY,14.35,1.0,338.5
96028,6000,debt consolidation,36,accepted,15.72,RENT,672.0,11.0,10373.0,0.0,29,5083.33,10.0,KS,14.09,0.0,336.0
104202,8000,major purchase,60,accepted,2.38,RENT,702.0,4.0,1252.0,6.0,38,5291.67,11.0,IL,15.57,0.0,351.0
10096,3000,debt consolidation,36,accepted,24.2,MORTGAGE,667.0,6.0,5527.0,1.0,31,5000.0,12.0,IL,14.59,1.0,333.5
51445,8000,debt consolidation,36,accepted,15.76,RENT,667.0,8.0,7374.0,1.0,31,3750.0,12.0,NY,16.29,0.0,333.5
30184,8400,credit card,36,accepted,8.7,OWN,752.0,6.0,6215.0,0.0,32,3000.0,8.0,TX,5.99,0.0,376.0
48402,35000,medical,36,accepted,12.2,MORTGAGE,722.0,7.0,103354.0,0.0,46,14166.67,14.0,MA,14.65,0.0,361.0
50781,15000,credit card,36,accepted,21.54,OWN,732.0,8.0,21555.0,0.0,29,5000.0,8.0,NY,7.9,0.0,366.0
8378,7500,home improvement,36,accepted,7.51,MORTGAGE,802.0,9.0,2245.0,7.0,39,7083.33,15.0,TX,10.99,0.0,401.0
16672,24000,debt consolidation,60,accepted,17.41,RENT,807.0,6.0,1502.0,0.0,33,7695.08,16.0,DC,9.62,0.0,403.5
56643,21000,debt consolidation,60,accepted,18.42,MORTGAGE,682.0,11.0,31080.0,2.0,42,8083.33,12.0,NY,20.5,1.0,341.0
65889,6000,debt consolidation,36,accepted,9.33,RENT,732.0,8.0,6239.0,0.0,28,8315.67,8.0,CA,7.62,0.0,366.0
18439,4500,major purchase,36,accepted,0.58,MORTGAGE,727.0,7.0,3015.0,4.0,37,65000.0,14.0,MD,6.91,0.0,363.5
79217,29000,debt consolidation,36,accepted,15.7,RENT,697.0,11.0,23319.0,0.0,28,7666.67,8.0,MA,17.77,0.0,348.5
83672,20000,debt consolidation,36,accepted,27.35,RENT,692.0,11.0,11343.0,1.0,41,5250.0,12.0,CA,15.31,0.0,346.0
97016,7000,debt consolidation,36,accepted,10.76,MORTGAGE,697.0,11.0,13638.0,0.0,40,4341.67,13.0,IL,10.16,0.0,348.5
16867,5000,other,36,accepted,0.51,RENT,717.0,2.0,165.0,2.0,37,2916.67,9.0,NJ,10.36,0.0,358.5
73664,6000,debt consolidation,36,accepted,6.91,MORTGAGE,667.0,6.0,6652.0,2.0,35,4025.67,11.0,IL,17.27,1.0,333.5
24026,3200,other,36,accepted,1.37,RENT,667.0,4.0,1427.0,1.0,37,2917.0,7.0,AR,17.49,0.0,333.5
68139,23000,debt consolidation,36,accepted,25.84,MORTGAGE,687.0,17.0,19870.0,1.0,27,6625.0,9.0,MD,17.77,0.0,343.5
101715,5000,other,36,accepted,10.36,RENT,672.0,17.0,15301.0,7.0,37,3416.67,8.0,NY,11.54,1.0,336.0
32974,3000,debt consolidation,36,accepted,3.12,RENT,717.0,3.0,844.0,0.0,33,2083.33,9.0,CA,12.69,0.0,358.5
19091,12000,debt consolidation,60,accepted,17.63,RENT,717.0,11.0,18808.0,0.0,31,3500.0,11.0,VA,10.74,0.0,358.5
57072,20000,debt consolidation,60,accepted,31.2,RENT,722.0,9.0,8810.0,0.0,44,4166.67,13.0,NY,13.99,0.0,361.0
82788,1200,debt consolidation,36,accepted,27.14,RENT,667.0,9.0,9076.0,1.0,28,2166.67,10.0,MI,15.8,0.0,333.5
28534,10000,credit card,60,accepted,17.7,MORTGAGE,707.0,10.0,41329.0,0.0,45,5416.67,17.0,IL,16.49,0.0,353.5
22444,11000,other,36,accepted,22.42,MORTGAGE,692.0,9.0,34314.0,1.0,26,7916.67,7.0,NC,13.06,0.0,346.0
95117,18000,credit card,36,accepted,17.62,MORTGAGE,672.0,11.0,9379.0,1.0,37,5250.0,12.0,CA,16.29,0.0,336.0
35299,6000,other,36,accepted,21.45,RENT,687.0,18.0,10426.0,0.0,33,3100.0,8.0,MI,11.71,1.0,343.5
99867,35000,debt consolidation,36,accepted,22.74,RENT,677.0,15.0,24626.0,1.0,38,6750.0,16.0,CA,17.27,1.0,338.5
84283,10000,credit card,36,accepted,27.71,RENT,682.0,19.0,19385.0,1.0,33,3750.0,10.0,CA,15.31,1.0,341.0
83786,6000,medical,36,accepted,7.94,RENT,672.0,7.0,14784.0,1.0,41,5000.0,16.0,NY,15.8,0.0,336.0
85172,4000,car,36,accepted,13.03,RENT,752.0,7.0,2860.0,0.0,34,2916.67,12.0,CA,6.03,0.0,376.0
41190,20000,debt consolidation,60,accepted,10.98,MORTGAGE,747.0,10.0,20836.0,0.0,37,5416.67,16.0,IL,11.71,0.0,373.5
102580,3500,medical,36,accepted,10.19,OTHER,657.0,8.0,9771.0,4.0,49,3750.0,16.0,IA,14.12,0.0,328.5
57127,24000,debt consolidation,60,accepted,3.48,RENT,692.0,8.0,8224.0,1.0,43,8333.33,12.0,AZ,19.99,0.0,346.0
70843,8000,debt consolidation,36,accepted,14.31,RENT,692.0,7.0,5074.0,2.0,42,3500.0,11.0,CA,14.09,0.0,346.0
73060,12000,credit card,36,accepted,13.88,MORTGAGE,777.0,15.0,20639.0,1.0,36,7125.0,12.0,MA,6.62,0.0,388.5
88845,17600,debt consolidation,36,accepted,16.58,MORTGAGE,752.0,8.0,235.0,1.0,44,4166.67,14.0,CO,8.9,0.0,376.0
1031,5000,debt consolidation,36,accepted,16.29,RENT,667.0,11.0,14244.0,2.0,28,3333.0,8.0,CA,12.92,0.0,333.5
14556,8000,educational,60,accepted,5.56,RENT,662.0,5.0,5770.0,2.0,37,2500.0,12.0,CA,18.67,1.0,331.0
8549,10000,debt consolidation,36,accepted,17.04,MORTGAGE,732.0,8.0,6948.0,2.0,37,4500.0,10.0,KY,9.88,0.0,366.0
61042,16800,debt consolidation,36,accepted,3.87,OWN,802.0,5.0,13470.0,1.0,38,16083.33,14.0,SC,6.62,0.0,401.0
13096,6500,home improvement,60,accepted,6.86,MORTGAGE,757.0,10.0,2345.0,1.0,44,2738.67,14.0,KY,10.38,0.0,378.5
70987,35000,home improvement,36,accepted,20.7,MORTGAGE,792.0,10.0,28864.0,0.0,44,12083.33,16.0,TX,7.9,0.0,396.0
70752,9950,debt consolidation,36,accepted,4.19,MORTGAGE,687.0,9.0,5038.0,1.0,36,4800.0,11.0,NJ,14.33,0.0,343.5
35935,5000,debt consolidation,36,accepted,28.77,RENT,752.0,3.0,0.0,1.0,48,3166.67,,OH,9.91,0.0,376.0
74613,6000,debt consolidation,36,accepted,19.97,MORTGAGE,687.0,6.0,5523.0,1.0,27,5833.33,7.0,PA,13.11,0.0,343.5
82673,35000,debt consolidation,36,accepted,20.27,MORTGAGE,772.0,15.0,35242.0,0.0,34,12083.33,17.0,VA,7.9,0.0,386.0
56341,5600,debt consolidation,36,accepted,16.54,RENT,707.0,8.0,3373.0,0.0,41,1916.67,11.0,FL,7.9,0.0,353.5
25674,15000,debt consolidation,60,accepted,17.45,RENT,717.0,13.0,10855.0,0.0,35,5666.67,10.0,NY,12.99,0.0,358.5
73376,3000,small business,36,accepted,1.7,MORTGAGE,687.0,7.0,874.0,0.0,45,7750.0,16.0,NY,11.14,0.0,343.5
89741,12000,credit card,36,accepted,9.86,RENT,667.0,10.0,4390.0,0.0,29,3083.33,11.0,MA,17.77,0.0,333.5
33667,25000,debt consolidation,36,accepted,14.59,MORTGAGE,707.0,11.0,22364.0,3.0,31,9000.0,13.0,MA,14.27,0.0,353.5
77788,4750,debt consolidation,60,accepted,23.48,RENT,742.0,11.0,1687.0,3.0,28,1500.0,8.0,SC,14.33,0.0,371.0
40131,6400,credit card,36,accepted,14.88,RENT,682.0,7.0,15055.0,0.0,36,4166.67,7.0,VA,11.71,0.0,341.0
36163,25000,debt consolidation,36,accepted,15.38,RENT,732.0,9.0,11395.0,0.0,35,5500.0,10.0,FL,9.91,0.0,366.0
52543,5000,major purchase,36,accepted,6.43,MORTGAGE,787.0,10.0,792.0,0.0,37,12083.33,12.0,PA,6.03,0.0,393.5
27201,12000,home improvement,60,accepted,4.3,MORTGAGE,757.0,5.0,3942.0,2.0,40,3583.33,9.0,GA,11.99,0.0,378.5
39439,10000,debt consolidation,36,accepted,13.09,RENT,667.0,9.0,23870.0,1.0,46,4416.67,17.0,CA,15.96,0.0,333.5
98321,9750,other,36,accepted,10.55,RENT,662.0,13.0,8688.0,1.0,28,3033.33,11.0,WA,20.49,0.0,331.0
61683,10000,debt consolidation,36,accepted,15.02,MORTGAGE,687.0,13.0,8178.0,0.0,34,6000.0,15.0,RI,14.09,0.0,343.5
101987,3000,small business,36,accepted,4.34,OWN,682.0,3.0,8414.0,4.0,40,4350.0,16.0,IL,10.46,0.0,341.0
81939,25000,debt consolidation,60,accepted,1.31,MORTGAGE,702.0,6.0,92.0,0.0,41,5666.67,17.0,MN,19.72,0.0,351.0
9885,5000,other,36,accepted,18.73,MORTGAGE,672.0,9.0,8097.0,1.0,33,8583.0,8.0,CA,14.22,1.0,336.0
19235,6500,credit card,36,accepted,22.84,MORTGAGE,732.0,11.0,7435.0,0.0,43,6400.0,15.0,TX,5.79,0.0,366.0
73893,8325,debt consolidation,36,accepted,15.22,RENT,672.0,13.0,7171.0,0.0,36,2916.67,10.0,NY,15.31,1.0,336.0
65788,20000,small business,60,accepted,13.94,MORTGAGE,712.0,15.0,22246.0,0.0,44,8333.33,17.0,FL,15.31,0.0,356.0
70001,12000,credit card,36,accepted,20.32,MORTGAGE,712.0,9.0,10054.0,1.0,36,5166.67,10.0,AL,12.12,0.0,356.0
14243,9500,small business,60,accepted,13.64,MORTGAGE,757.0,10.0,46358.0,0.0,45,5000.0,16.0,NM,10.38,0.0,378.5
16597,12000,debt consolidation,60,accepted,22.13,MORTGAGE,782.0,12.0,14464.0,1.0,44,4166.67,16.0,WI,5.79,0.0,391.0
85461,8500,credit card,36,accepted,11.23,MORTGAGE,712.0,18.0,10568.0,0.0,40,6091.83,9.0,NV,10.16,0.0,356.0
76503,17475,debt consolidation,60,accepted,22.95,MORTGAGE,687.0,13.0,15852.0,3.0,41,4583.33,17.0,IL,19.05,1.0,343.5
71743,10000,home improvement,36,accepted,13.49,MORTGAGE,692.0,9.0,6634.0,0.0,37,3113.83,10.0,TX,12.12,0.0,346.0
66429,18000,house,60,accepted,1.92,RENT,662.0,6.0,4243.0,3.0,39,4583.33,13.0,FL,22.47,1.0,331.0
18916,4800,medical,36,accepted,20.17,MORTGAGE,787.0,19.0,13461.0,2.0,42,7466.83,10.0,NH,5.42,0.0,393.5
40840,5000,wedding,36,accepted,16.44,MORTGAGE,722.0,10.0,12346.0,0.0,45,2298.75,16.0,NC,7.9,0.0,361.0
49985,20000,credit card,36,accepted,10.32,RENT,722.0,6.0,15762.0,0.0,33,3750.0,9.0,TX,12.12,0.0,361.0
91018,12300,debt consolidation,36,accepted,19.26,MORTGAGE,712.0,13.0,4460.0,2.0,47,5000.0,17.0,OH,15.31,0.0,356.0
46016,28000,debt consolidation,60,accepted,10.29,MORTGAGE,677.0,11.0,18101.0,2.0,35,6125.0,12.0,LA,22.78,0.0,338.5
20772,1675,debt consolidation,36,accepted,4.81,RENT,692.0,4.0,1466.0,0.0,29,2080.0,10.0,CA,11.11,0.0,346.0
7006,7500,car,36,accepted,4.92,RENT,687.0,3.0,8398.0,0.0,37,4000.0,13.0,CA,17.04,1.0,343.5
17832,9200,debt consolidation,36,accepted,15.42,MORTGAGE,677.0,12.0,17391.0,0.0,29,12833.33,8.0,WI,12.61,0.0,338.5
82746,8000,credit card,36,accepted,10.76,MORTGAGE,677.0,13.0,4084.0,3.0,30,4583.33,9.0,OK,15.8,1.0,338.5
46059,19125,other,60,accepted,15.69,OWN,692.0,8.0,7858.0,0.0,35,3333.33,12.0,CA,18.25,0.0,346.0
29858,5075,debt consolidation,36,accepted,20.1,MORTGAGE,792.0,9.0,269.0,3.0,34,5000.0,9.0,PA,5.99,0.0,396.0
18553,7000,debt consolidation,36,accepted,22.69,MORTGAGE,712.0,8.0,14075.0,1.0,38,3275.0,16.0,IL,9.62,0.0,356.0
72582,5000,debt consolidation,36,accepted,16.97,MORTGAGE,677.0,16.0,25524.0,0.0,46,6800.0,17.0,WA,12.12,1.0,338.5
30718,35000,small business,60,accepted,10.63,MORTGAGE,762.0,10.0,9.0,1.0,41,15583.33,12.0,AZ,13.49,0.0,381.0
50460,2225,credit card,36,accepted,24.09,MORTGAGE,672.0,9.0,26854.0,1.0,25,3250.0,,WV,14.65,0.0,336.0
66149,4000,major purchase,36,accepted,4.58,RENT,717.0,5.0,6916.0,2.0,31,3168.0,8.0,IL,10.16,0.0,358.5
41523,16000,debt consolidation,36,accepted,2.23,MORTGAGE,742.0,11.0,3076.0,0.0,42,7083.33,12.0,CA,7.9,0.0,371.0
76858,15500,debt consolidation,36,accepted,27.6,OWN,677.0,10.0,8692.0,0.0,40,3333.33,10.0,VA,17.77,0.0,338.5
91738,16000,debt consolidation,60,accepted,14.88,MORTGAGE,697.0,9.0,22918.0,2.0,47,7916.67,17.0,OK,13.11,0.0,348.5
21508,9000,debt consolidation,60,accepted,5.74,RENT,712.0,8.0,7556.0,2.0,36,3678.08,11.0,CA,13.06,0.0,356.0
29999,20000,wedding,60,accepted,24.58,MORTGAGE,712.0,14.0,12231.0,3.0,42,6000.0,10.0,TX,16.49,0.0,356.0
17924,20000,credit card,60,accepted,9.72,MORTGAGE,687.0,8.0,106527.0,0.0,40,10000.0,17.0,CA,18.17,1.0,343.5
46748,30000,debt consolidation,60,accepted,24.71,RENT,692.0,12.0,39144.0,0.0,32,6041.67,8.0,CA,22.78,1.0,346.0
25426,10000,debt consolidation,36,accepted,7.43,RENT,737.0,3.0,10187.0,0.0,42,3833.33,17.0,CA,10.59,0.0,368.5
76810,14000,credit card,36,accepted,31.02,MORTGAGE,662.0,15.0,12728.0,3.0,32,5000.0,14.0,IL,19.05,0.0,331.0
101596,5000,other,36,accepted,1.0,NONE,802.0,,,,28,,8.0,NY,7.43,0.0,401.0
76324,18000,other,60,accepted,22.93,RENT,712.0,13.0,2819.0,0.0,37,5734.08,10.0,FL,15.31,0.0,356.0
48235,10000,debt consolidation,36,accepted,19.05,MORTGAGE,742.0,8.0,28302.0,0.0,45,5208.33,17.0,WA,6.62,0.0,371.0
50533,25975,house,60,accepted,15.51,MORTGAGE,737.0,6.0,3607.0,0.0,39,4583.33,16.0,WA,13.11,0.0,368.5
79478,10350,car,36,accepted,20.46,RENT,692.0,10.0,10841.0,1.0,34,3333.33,8.0,NY,14.09,1.0,346.0
88920,10850,debt consolidation,36,accepted,33.9,OWN,662.0,7.0,9577.0,0.0,42,2708.33,14.0,PA,17.77,1.0,331.0
28663,4075,home improvement,36,accepted,23.41,MORTGAGE,772.0,6.0,34103.0,1.0,38,3750.0,12.0,NC,5.42,0.0,386.0
10761,14500,credit card,60,accepted,14.26,MORTGAGE,757.0,6.0,18555.0,0.0,48,3584.62,17.0,CA,10.75,0.0,378.5
71249,12000,debt consolidation,36,accepted,27.48,MORTGAGE,712.0,12.0,10490.0,0.0,35,5000.0,13.0,VA,10.16,0.0,356.0
97462,1000,other,36,accepted,19.78,RENT,667.0,4.0,5561.0,0.0,34,884.9,,NY,22.95,1.0,333.5
101208,5900,debt consolidation,36,accepted,14.19,MORTGAGE,702.0,8.0,5921.0,0.0,37,3010.0,16.0,FL,13.11,0.0,351.0
74097,9950,debt consolidation,36,accepted,24.21,MORTGAGE,707.0,17.0,16618.0,1.0,42,2500.0,17.0,MI,13.11,0.0,353.5
81822,7200,debt consolidation,36,accepted,17.27,MORTGAGE,792.0,14.0,4838.0,0.0,38,3416.67,16.0,NY,6.03,0.0,396.0
38540,14750,debt consolidation,60,accepted,17.32,MORTGAGE,687.0,8.0,11003.0,1.0,37,2500.0,15.0,NM,16.77,0.0,343.5
103250,5000,other,36,accepted,2.67,RENT,692.0,4.0,2474.0,8.0,39,3000.0,8.0,FL,16.7,0.0,346.0
20785,20000,debt consolidation,36,accepted,19.43,MORTGAGE,717.0,12.0,14308.0,1.0,32,6250.0,12.0,VA,14.91,0.0,358.5
32636,18400,debt consolidation,60,accepted,22.53,MORTGAGE,707.0,14.0,10439.0,2.0,47,7400.0,16.0,VA,19.42,0.0,353.5
2834,7200,other,36,accepted,13.62,OWN,702.0,3.0,1621.0,1.0,36,3583.0,7.0,PA,14.11,0.0,351.0
45427,18000,debt consolidation,60,accepted,2.13,MORTGAGE,727.0,9.0,1721.0,3.0,38,4364.58,10.0,PA,13.99,0.0,363.5
83841,8000,debt consolidation,36,accepted,24.98,RENT,692.0,10.0,5428.0,0.0,40,3166.67,17.0,MA,12.12,0.0,346.0
38903,4000,small business,36,accepted,13.16,MORTGAGE,722.0,9.0,7171.0,2.0,30,5166.67,10.0,CA,8.9,0.0,361.0
90332,6000,debt consolidation,36,accepted,18.1,RENT,692.0,18.0,14468.0,3.0,36,3750.0,13.0,NY,13.11,0.0,346.0
8382,6250,debt consolidation,36,accepted,18.04,MORTGAGE,722.0,5.0,14863.0,0.0,45,2400.0,16.0,FL,10.25,0.0,361.0
77035,5375,car,36,accepted,15.05,MORTGAGE,687.0,13.0,4087.0,2.0,37,5416.67,8.0,TX,14.09,0.0,343.5
100469,8875,debt consolidation,36,accepted,14.9,RENT,667.0,8.0,10008.0,0.0,25,2302.0,,SC,15.31,1.0,333.5
39792,7000,debt consolidation,36,accepted,7.38,RENT,702.0,7.0,12168.0,0.0,34,3333.33,8.0,CA,10.65,0.0,351.0
80904,12000,debt consolidation,36,accepted,21.83,RENT,682.0,20.0,11583.0,2.0,33,6416.67,9.0,VA,15.31,1.0,341.0
60688,21250,credit card,36,accepted,26.53,OWN,672.0,15.0,25287.0,2.0,46,4500.0,17.0,LA,18.75,0.0,336.0
68301,3600,car,60,accepted,22.22,MORTGAGE,682.0,13.0,11702.0,0.0,34,3200.0,7.0,KS,19.72,1.0,341.0
82419,12000,debt consolidation,36,accepted,28.2,MORTGAGE,672.0,11.0,10727.0,0.0,43,3333.33,16.0,KY,14.33,0.0,336.0
71540,10050,credit card,36,accepted,16.48,RENT,692.0,7.0,13337.0,2.0,27,2500.0,8.0,CA,14.33,0.0,346.0
67109,4025,credit card,36,accepted,15.32,MORTGAGE,702.0,12.0,15943.0,0.0,42,5000.0,15.0,CA,8.9,0.0,351.0
48352,5000,debt consolidation,36,accepted,1.2,RENT,782.0,8.0,531.0,1.0,33,5000.0,9.0,GA,6.62,0.0,391.0
36706,16500,small business,60,accepted,12.07,MORTGAGE,777.0,11.0,2316.0,1.0,41,2750.0,11.0,OH,11.71,0.0,388.5
22993,10000,home improvement,36,accepted,7.94,MORTGAGE,737.0,12.0,3181.0,0.0,34,5833.33,15.0,CA,7.29,0.0,368.5
102441,7500,educational,36,accepted,21.34,MORTGAGE,687.0,14.0,20947.0,7.0,33,8750.0,11.0,CA,12.29,1.0,343.5
50602,10000,debt consolidation,36,accepted,24.66,MORTGAGE,757.0,8.0,5904.0,0.0,48,2940.25,17.0,OH,6.03,0.0,378.5
52285,10000,credit card,36,accepted,22.66,RENT,717.0,8.0,12724.0,0.0,42,2083.33,15.0,MN,8.9,0.0,358.5
77559,18000,credit card,36,accepted,18.36,RENT,732.0,16.0,12522.0,0.0,29,5833.33,8.0,GA,7.9,0.0,366.0
98980,7000,credit card,36,accepted,24.93,MORTGAGE,682.0,20.0,18792.0,3.0,27,3833.33,10.0,TX,16.29,1.0,341.0
92488,22000,debt consolidation,60,accepted,33.93,MORTGAGE,672.0,14.0,31152.0,2.0,41,5083.33,16.0,WV,22.47,0.0,336.0
53808,6000,debt consolidation,36,accepted,12.4,RENT,687.0,18.0,3622.0,2.0,28,1000.0,8.0,WA,13.11,0.0,343.5
32517,5600,wedding,36,accepted,7.23,MORTGAGE,752.0,8.0,8125.0,1.0,30,5833.33,8.0,NC,6.62,0.0,376.0
82160,9500,debt consolidation,36,accepted,24.06,MORTGAGE,707.0,7.0,8673.0,1.0,45,2519.17,16.0,MO,12.12,0.0,353.5
47059,12000,debt consolidation,36,accepted,17.51,MORTGAGE,682.0,12.0,17226.0,0.0,35,9666.67,11.0,SC,13.11,1.0,341.0
19661,7200,debt consolidation,36,accepted,8.92,MORTGAGE,677.0,10.0,4137.0,0.0,40,4416.67,8.0,FL,10.37,0.0,338.5
89012,5000,debt consolidation,36,accepted,25.53,RENT,667.0,6.0,14283.0,0.0,37,6612.0,17.0,NC,15.8,0.0,333.5
39468,8250,home improvement,60,accepted,15.6,MORTGAGE,697.0,13.0,4479.0,1.0,29,2917.0,9.0,NY,15.96,0.0,348.5
83422,30000,debt consolidation,60,accepted,20.07,MORTGAGE,692.0,9.0,4202.0,3.0,41,7916.67,,NY,22.47,1.0,346.0
55690,10075,debt consolidation,60,accepted,23.8,MORTGAGE,702.0,15.0,13259.0,1.0,35,6583.33,7.0,DE,15.81,0.0,351.0
66424,9050,credit card,36,accepted,20.58,MORTGAGE,702.0,9.0,7571.0,1.0,39,5166.67,14.0,MI,13.11,0.0,351.0
98930,17500,credit card,36,accepted,23.64,MORTGAGE,702.0,10.0,21483.0,0.0,39,3333.33,14.0,CA,10.16,0.0,351.0
16158,10000,car,36,accepted,8.83,RENT,732.0,5.0,6381.0,0.0,31,4166.67,7.0,TX,6.91,0.0,366.0
66360,10000,other,36,accepted,20.1,RENT,717.0,11.0,18802.0,0.0,33,2870.42,10.0,MO,8.9,0.0,358.5
63941,8500,debt consolidation,36,accepted,17.4,RENT,692.0,6.0,6491.0,1.0,28,2500.0,8.0,MI,15.8,1.0,346.0
57456,16000,debt consolidation,36,accepted,20.15,RENT,677.0,15.0,6875.0,0.0,38,3666.67,10.0,NC,14.65,0.0,338.5
79611,2350,credit card,36,accepted,11.18,MORTGAGE,727.0,3.0,7463.0,1.0,50,1833.33,,WA,14.09,0.0,363.5
96157,25000,debt consolidation,60,accepted,21.18,MORTGAGE,737.0,26.0,27327.0,1.0,43,5458.33,13.0,MA,15.8,0.0,368.5
76957,8000,credit card,36,accepted,27.34,RENT,687.0,19.0,16395.0,2.0,42,3500.0,13.0,CA,14.33,0.0,343.5
78827,6000,credit card,36,accepted,16.75,MORTGAGE,672.0,9.0,4500.0,0.0,38,4166.67,7.0,OH,13.11,0.0,336.0
79531,11500,credit card,36,accepted,18.0,RENT,717.0,14.0,13851.0,1.0,43,2916.67,11.0,WA,11.14,0.0,358.5
42255,12000,wedding,36,accepted,4.1,RENT,707.0,9.0,22889.0,0.0,33,12500.0,15.0,WA,9.91,0.0,353.5
28871,15250,debt consolidation,60,accepted,20.57,RENT,692.0,10.0,17931.0,0.0,28,2916.67,7.0,FL,16.49,1.0,346.0
